id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2022-01-06 03:00:00;11315.86300000
S;SUL;2022-01-06 03:00:00;11116.46400000
SE;SUDESTE;2022-01-06 03:00:00;36047.25199999
N;NORTE;2022-01-06 04:00:00;6073.37199999
NE;NORDESTE;2022-01-06 04:00:00;11249.88900000
S;SUL;2022-01-06 04:00:00;11113.48000000
SE;SUDESTE;2022-01-06 04:00:00;36095.19500000
N;NORTE;2022-01-06 05:00:00;5986.74400000
NE;NORDESTE;2022-01-06 05:00:00;10703.48500000
S;SUL;2022-01-06 05:00:00;11233.43800000
SE;SUDESTE;2022-01-06 05:00:00;36374.27099999
N;NORTE;2022-01-06 06:00:00;5751.04499999
NE;NORDESTE;2022-01-06 06:00:00;10380.85700000
S;SUL;2022-01-06 06:00:00;11390.16700000
SE;SUDESTE;2022-01-06 06:00:00;37194.21600000
N;NORTE;2022-01-06 07:00:00;5651.71800000
NE;NORDESTE;2022-01-06 07:00:00;10585.92500000
S;SUL;2022-01-06 07:00:00;12340.33100000
SE;SUDESTE;2022-01-06 07:00:00;39537.94299999
N;NORTE;2022-01-06 08:00:00;5845.02100000
NE;NORDESTE;2022-01-06 08:00:00;11136.54500000
S;SUL;2022-01-06 08:00:00;13382.34300000
SE;SUDESTE;2022-01-06 08:00:00;41733.02499999
N;NORTE;2022-01-06 09:00:00;5948.43199999
NE;NORDESTE;2022-01-06 09:00:00;11372.90000000
S;SUL;2022-01-06 09:00:00;13284.01900000
SE;SUDESTE;2022-01-06 09:00:00;42787.41800000
N;NORTE;2022-01-06 10:00:00;5935.81800000
NE;NORDESTE;2022-01-06 10:00:00;11417.35099999
S;SUL;2022-01-06 10:00:00;13425.47499999
SE;SUDESTE;2022-01-06 10:00:00;43606.00900000
N;NORTE;2022-01-06 11:00:00;5978.88700000
NE;NORDESTE;2022-01-06 11:00:00;11388.73600000
S;SUL;2022-01-06 11:00:00;13430.26400000
SE;SUDESTE;2022-01-06 11:00:00;43708.21699999
N;NORTE;2022-01-06 12:00:00;5882.45499999
NE;NORDESTE;2022-01-06 12:00:00;11262.52100000
S;SUL;2022-01-06 12:00:00;12658.18400000
SE;SUDESTE;2022-01-06 12:00:00;43694.05700000
N;NORTE;2022-01-06 13:00:00;6019.59000000
NE;NORDESTE;2022-01-06 13:00:00;11653.04800000
S;SUL;2022-01-06 13:00:00;13296.54499999
SE;SUDESTE;2022-01-06 13:00:00;44703.28900000
N;NORTE;2022-01-06 14:00:00;6247.70900000
NE;NORDESTE;2022-01-06 14:00:00;12014.31800000
S;SUL;2022-01-06 14:00:00;13814.18599999
SE;SUDESTE;2022-01-06 14:00:00;45733.53500000
N;NORTE;2022-01-06 15:00:00;6456.28700000
NE;NORDESTE;2022-01-06 15:00:00;12180.00200000
S;SUL;2022-01-06 15:00:00;13883.83900000
SE;SUDESTE;2022-01-06 15:00:00;46127.64000000
N;NORTE;2022-01-06 16:00:00;6397.16900000
NE;NORDESTE;2022-01-06 16:00:00;12209.21800000
S;SUL;2022-01-06 16:00:00;14029.27600000
SE;SUDESTE;2022-01-06 16:00:00;46311.90100000
N;NORTE;2022-01-06 17:00:00;6215.18100000
NE;NORDESTE;2022-01-06 17:00:00;11645.58000000
S;SUL;2022-01-06 17:00:00;13866.27600000
SE;SUDESTE;2022-01-06 17:00:00;45053.43200000
N;NORTE;2022-01-06 18:00:00;6141.47299999
NE;NORDESTE;2022-01-06 18:00:00;12120.44799999
S;SUL;2022-01-06 18:00:00;13129.66100000
SE;SUDESTE;2022-01-06 18:00:00;45372.74900000
N;NORTE;2022-01-06 19:00:00;6389.72799999
NE;NORDESTE;2022-01-06 19:00:00;12320.00600000
S;SUL;2022-01-06 19:00:00;13825.20600000
SE;SUDESTE;2022-01-06 19:00:00;47290.45300000
N;NORTE;2022-01-06 20:00:00;6511.67200000
NE;NORDESTE;2022-01-06 20:00:00;12359.59900000
S;SUL;2022-01-06 20:00:00;14275.07500000
SE;SUDESTE;2022-01-06 20:00:00;47032.76600000
N;NORTE;2022-01-06 21:00:00;6617.34200000
NE;NORDESTE;2022-01-06 21:00:00;12805.70500000
S;SUL;2022-01-06 21:00:00;14177.21500000
SE;SUDESTE;2022-01-06 21:00:00;45879.78699999
N;NORTE;2022-01-06 22:00:00;6682.60299999
NE;NORDESTE;2022-01-06 22:00:00;12801.59899999
S;SUL;2022-01-06 22:00:00;13813.91800000
SE;SUDESTE;2022-01-06 22:00:00;43891.61700000
N;NORTE;2022-01-06 23:00:00;6670.87700000
NE;NORDESTE;2022-01-06 23:00:00;12542.11300000
S;SUL;2022-01-06 23:00:00;13014.47800000
SE;SUDESTE;2022-01-06 23:00:00;41398.01900000
N;NORTE;2022-01-07 00:00:00;6561.98900000
NE;NORDESTE;2022-01-07 00:00:00;11962.85400000
S;SUL;2022-01-07 00:00:00;12079.24800000
SE;SUDESTE;2022-01-07 00:00:00;39074.48299999
N;NORTE;2022-01-07 01:00:00;6519.92399999
NE;NORDESTE;2022-01-07 01:00:00;11599.09900000
S;SUL;2022-01-07 01:00:00;11405.57300000
SE;SUDESTE;2022-01-07 01:00:00;37150.23199999
N;NORTE;2022-01-07 02:00:00;6364.87899999
NE;NORDESTE;2022-01-07 02:00:00;11389.90700000
S;SUL;2022-01-07 02:00:00;10966.17400000
SE;SUDESTE;2022-01-07 02:00:00;35969.50400000
N;NORTE;2022-01-07 03:00:00;6243.71199999
NE;NORDESTE;2022-01-07 03:00:00;11229.71400000
S;SUL;2022-01-07 03:00:00;10775.51600000
SE;SUDESTE;2022-01-07 03:00:00;35527.14099999
N;NORTE;2022-01-07 04:00:00;6138.25299999
NE;NORDESTE;2022-01-07 04:00:00;11263.60100000
S;SUL;2022-01-07 04:00:00;10780.23200000
SE;SUDESTE;2022-01-07 04:00:00;35566.50399999
N;NORTE;2022-01-07 05:00:00;6010.62499999
NE;NORDESTE;2022-01-07 05:00:00;10629.10199999
S;SUL;2022-01-07 05:00:00;10839.56499999
SE;SUDESTE;2022-01-07 05:00:00;36086.06700000
N;NORTE;2022-01-07 06:00:00;5754.17700000
NE;NORDESTE;2022-01-07 06:00:00;10187.50600000
S;SUL;2022-01-07 06:00:00;11074.43699999
SE;SUDESTE;2022-01-07 06:00:00;36717.81999999
N;NORTE;2022-01-07 07:00:00;5718.86199999
NE;NORDESTE;2022-01-07 07:00:00;10694.55499999
S;SUL;2022-01-07 07:00:00;11969.50800000
SE;SUDESTE;2022-01-07 07:00:00;39007.38099999
N;NORTE;2022-01-07 08:00:00;5949.62200000
NE;NORDESTE;2022-01-07 08:00:00;11153.95700000
S;SUL;2022-01-07 08:00:00;12612.90300000
SE;SUDESTE;2022-01-07 08:00:00;41165.47300000
N;NORTE;2022-01-07 09:00:00;5961.89600000
NE;NORDESTE;2022-01-07 09:00:00;11331.25300000
S;SUL;2022-01-07 09:00:00;12771.17800000
SE;SUDESTE;2022-01-07 09:00:00;42106.17200000
N;NORTE;2022-01-07 10:00:00;6048.23700000
NE;NORDESTE;2022-01-07 10:00:00;11443.14700000
S;SUL;2022-01-07 10:00:00;12976.33400000
SE;SUDESTE;2022-01-07 10:00:00;42719.83199999
N;NORTE;2022-01-07 11:00:00;6010.25599999
NE;NORDESTE;2022-01-07 11:00:00;11389.14000000
S;SUL;2022-01-07 11:00:00;13033.66300000
SE;SUDESTE;2022-01-07 11:00:00;42711.03299999
N;NORTE;2022-01-07 12:00:00;5798.50100000
NE;NORDESTE;2022-01-07 12:00:00;11183.32200000
S;SUL;2022-01-07 12:00:00;12287.97800000
SE;SUDESTE;2022-01-07 12:00:00;42264.08099999
N;NORTE;2022-01-07 13:00:00;6035.59800000
NE;NORDESTE;2022-01-07 13:00:00;11549.55800000
S;SUL;2022-01-07 13:00:00;12970.76300000
SE;SUDESTE;2022-01-07 13:00:00;42876.36700000
N;NORTE;2022-01-07 14:00:00;6303.85799999
NE;NORDESTE;2022-01-07 14:00:00;11900.76399999
S;SUL;2022-01-07 14:00:00;13543.49000000
SE;SUDESTE;2022-01-07 14:00:00;43485.91500000
N;NORTE;2022-01-07 15:00:00;6311.69000000
NE;NORDESTE;2022-01-07 15:00:00;12051.51400000
S;SUL;2022-01-07 15:00:00;13674.65200000
SE;SUDESTE;2022-01-07 15:00:00;43826.51600000
N;NORTE;2022-01-07 16:00:00;6189.93599999
NE;NORDESTE;2022-01-07 16:00:00;11997.42900000
S;SUL;2022-01-07 16:00:00;13799.73200000
SE;SUDESTE;2022-01-07 16:00:00;43574.86300000
N;NORTE;2022-01-07 17:00:00;5996.78000000
NE;NORDESTE;2022-01-07 17:00:00;11647.50100000
S;SUL;2022-01-07 17:00:00;13662.47400000
SE;SUDESTE;2022-01-07 17:00:00;42961.19299999
N;NORTE;2022-01-07 18:00:00;5943.19299999
NE;NORDESTE;2022-01-07 18:00:00;12015.48100000
S;SUL;2022-01-07 18:00:00;13174.53600000
SE;SUDESTE;2022-01-07 18:00:00;43461.60100000
N;NORTE;2022-01-07 19:00:00;6212.06700000
NE;NORDESTE;2022-01-07 19:00:00;12137.19899999
S;SUL;2022-01-07 19:00:00;13801.36400000
SE;SUDESTE;2022-01-07 19:00:00;45753.94400000
N;NORTE;2022-01-07 20:00:00;6236.40299999
NE;NORDESTE;2022-01-07 20:00:00;12013.43500000
S;SUL;2022-01-07 20:00:00;14210.86500000
SE;SUDESTE;2022-01-07 20:00:00;45389.60500000
N;NORTE;2022-01-07 21:00:00;6345.70100000
NE;NORDESTE;2022-01-07 21:00:00;12486.44700000
S;SUL;2022-01-07 21:00:00;14106.34899999
SE;SUDESTE;2022-01-07 21:00:00;44125.05000000
N;NORTE;2022-01-07 22:00:00;6459.87100000
NE;NORDESTE;2022-01-07 22:00:00;12509.01400000
S;SUL;2022-01-07 22:00:00;13750.11600000
SE;SUDESTE;2022-01-07 22:00:00;42105.70700000
N;NORTE;2022-01-07 23:00:00;6427.37300000
NE;NORDESTE;2022-01-07 23:00:00;12264.84500000
S;SUL;2022-01-07 23:00:00;12992.41200000
SE;SUDESTE;2022-01-07 23:00:00;39810.79400000
N;NORTE;2022-01-08 00:00:00;6300.04999999
NE;NORDESTE;2022-01-08 00:00:00;11926.33299999
S;SUL;2022-01-08 00:00:00;12158.77300000
SE;SUDESTE;2022-01-08 00:00:00;37728.87599999
N;NORTE;2022-01-08 01:00:00;6203.48999999
NE;NORDESTE;2022-01-08 01:00:00;11635.09400000
S;SUL;2022-01-08 01:00:00;11490.75100000
SE;SUDESTE;2022-01-08 01:00:00;35894.07299999
N;NORTE;2022-01-08 02:00:00;6174.08099999
NE;NORDESTE;2022-01-08 02:00:00;11402.21400000
S;SUL;2022-01-08 02:00:00;10997.05300000
SE;SUDESTE;2022-01-08 02:00:00;34723.07600000
N;NORTE;2022-01-08 03:00:00;6011.37200000
NE;NORDESTE;2022-01-08 03:00:00;11147.33400000
S;SUL;2022-01-08 03:00:00;10722.69700000
SE;SUDESTE;2022-01-08 03:00:00;33929.25600000
N;NORTE;2022-01-08 04:00:00;5955.82099999
NE;NORDESTE;2022-01-08 04:00:00;10927.97200000
S;SUL;2022-01-08 04:00:00;10589.65499999
SE;SUDESTE;2022-01-08 04:00:00;33921.54500000
N;NORTE;2022-01-08 05:00:00;5814.33099999
NE;NORDESTE;2022-01-08 05:00:00;10275.91000000
S;SUL;2022-01-08 05:00:00;10366.70700000
SE;SUDESTE;2022-01-08 05:00:00;33621.10300000
N;NORTE;2022-01-08 06:00:00;5487.07100000
NE;NORDESTE;2022-01-08 06:00:00;9793.34199999
S;SUL;2022-01-08 06:00:00;10196.73300000
SE;SUDESTE;2022-01-08 06:00:00;33170.88899999
N;NORTE;2022-01-08 07:00:00;5326.46800000
NE;NORDESTE;2022-01-08 07:00:00;9865.79000000
S;SUL;2022-01-08 07:00:00;10478.25000000
SE;SUDESTE;2022-01-08 07:00:00;34257.54800000
N;NORTE;2022-01-08 08:00:00;5377.94200000
NE;NORDESTE;2022-01-08 08:00:00;10122.02800000
S;SUL;2022-01-08 08:00:00;10560.48200000
SE;SUDESTE;2022-01-08 08:00:00;35541.16900000
N;NORTE;2022-01-08 09:00:00;5457.40499999
NE;NORDESTE;2022-01-08 09:00:00;10205.70600000
S;SUL;2022-01-08 09:00:00;10552.68399999
SE;SUDESTE;2022-01-08 09:00:00;36657.29199999
N;NORTE;2022-01-08 10:00:00;5550.59699999
NE;NORDESTE;2022-01-08 10:00:00;10321.87100000
S;SUL;2022-01-08 10:00:00;10648.85900000
SE;SUDESTE;2022-01-08 10:00:00;37385.18000000
N;NORTE;2022-01-08 11:00:00;5531.08000000
NE;NORDESTE;2022-01-08 11:00:00;10284.13100000
S;SUL;2022-01-08 11:00:00;10743.58200000
SE;SUDESTE;2022-01-08 11:00:00;37460.32200000
N;NORTE;2022-01-08 12:00:00;5341.63000000
NE;NORDESTE;2022-01-08 12:00:00;10173.99300000
S;SUL;2022-01-08 12:00:00;10449.95400000
SE;SUDESTE;2022-01-08 12:00:00;37454.39600000
N;NORTE;2022-01-08 13:00:00;5336.81400000
NE;NORDESTE;2022-01-08 13:00:00;10255.14399999
S;SUL;2022-01-08 13:00:00;10451.71600000
SE;SUDESTE;2022-01-08 13:00:00;37353.80800000
N;NORTE;2022-01-08 14:00:00;5376.38600000
NE;NORDESTE;2022-01-08 14:00:00;10402.12500000
S;SUL;2022-01-08 14:00:00;10601.11900000
SE;SUDESTE;2022-01-08 14:00:00;37386.98700000
N;NORTE;2022-01-08 15:00:00;5383.94000000
NE;NORDESTE;2022-01-08 15:00:00;10531.63699999
S;SUL;2022-01-08 15:00:00;10795.19500000
SE;SUDESTE;2022-01-08 15:00:00;37670.63800000
N;NORTE;2022-01-08 16:00:00;5359.79199999
NE;NORDESTE;2022-01-08 16:00:00;10674.71400000
S;SUL;2022-01-08 16:00:00;11140.20700000
SE;SUDESTE;2022-01-08 16:00:00;38399.55999999
N;NORTE;2022-01-08 17:00:00;5504.40999999
NE;NORDESTE;2022-01-08 17:00:00;10931.42199999
S;SUL;2022-01-08 17:00:00;11767.46000000
SE;SUDESTE;2022-01-08 17:00:00;39380.27800000
N;NORTE;2022-01-08 18:00:00;5816.41499999
NE;NORDESTE;2022-01-08 18:00:00;12286.62000000
S;SUL;2022-01-08 18:00:00;12210.78900000
SE;SUDESTE;2022-01-08 18:00:00;41039.34699999
N;NORTE;2022-01-08 19:00:00;6079.06200000
NE;NORDESTE;2022-01-08 19:00:00;12486.49199999
S;SUL;2022-01-08 19:00:00;12939.46200000
SE;SUDESTE;2022-01-08 19:00:00;43192.89300000
N;NORTE;2022-01-08 20:00:00;6089.50900000
NE;NORDESTE;2022-01-08 20:00:00;12392.38400000
S;SUL;2022-01-08 20:00:00;13388.79700000
SE;SUDESTE;2022-01-08 20:00:00;42828.39199999
N;NORTE;2022-01-08 21:00:00;6105.09899999
NE;NORDESTE;2022-01-08 21:00:00;12403.00000000
S;SUL;2022-01-08 21:00:00;12790.65200000
SE;SUDESTE;2022-01-08 21:00:00;41018.05399999
N;NORTE;2022-01-08 22:00:00;6098.06600000
NE;NORDESTE;2022-01-08 22:00:00;12299.30400000
S;SUL;2022-01-08 22:00:00;12128.87300000
SE;SUDESTE;2022-01-08 22:00:00;39049.01299999
N;NORTE;2022-01-08 23:00:00;6023.38899999
NE;NORDESTE;2022-01-08 23:00:00;11964.01899999
S;SUL;2022-01-08 23:00:00;11457.61599999
SE;SUDESTE;2022-01-08 23:00:00;36966.27400000
N;NORTE;2022-01-09 00:00:00;6127.31699999
NE;NORDESTE;2022-01-09 00:00:00;11660.95600000
S;SUL;2022-01-09 00:00:00;10734.18800000
SE;SUDESTE;2022-01-09 00:00:00;34835.97100000
N;NORTE;2022-01-09 01:00:00;5836.98000000
NE;NORDESTE;2022-01-09 01:00:00;11290.67000000
S;SUL;2022-01-09 01:00:00;10164.69800000
SE;SUDESTE;2022-01-09 01:00:00;33066.99300000
N;NORTE;2022-01-09 02:00:00;5738.29499999
NE;NORDESTE;2022-01-09 02:00:00;11049.69800000
S;SUL;2022-01-09 02:00:00;9754.03500000
SE;SUDESTE;2022-01-09 02:00:00;31876.17600000
N;NORTE;2022-01-09 03:00:00;5656.00400000
NE;NORDESTE;2022-01-09 03:00:00;10924.90000000
S;SUL;2022-01-09 03:00:00;9459.20200000
SE;SUDESTE;2022-01-09 03:00:00;31194.19900000
N;NORTE;2022-01-09 04:00:00;5606.10500000
NE;NORDESTE;2022-01-09 04:00:00;10726.67200000
S;SUL;2022-01-09 04:00:00;9275.19100000
SE;SUDESTE;2022-01-09 04:00:00;30838.22300000
N;NORTE;2022-01-09 05:00:00;5517.26200000
NE;NORDESTE;2022-01-09 05:00:00;9893.91800000
S;SUL;2022-01-09 05:00:00;9029.72100000
SE;SUDESTE;2022-01-09 05:00:00;30175.80100000
N;NORTE;2022-01-09 06:00:00;5390.26700000
NE;NORDESTE;2022-01-09 06:00:00;9362.80500000
S;SUL;2022-01-09 06:00:00;8611.83199999
SE;SUDESTE;2022-01-09 06:00:00;28988.80100000
N;NORTE;2022-01-09 07:00:00;5178.24000000
NE;NORDESTE;2022-01-09 07:00:00;9198.48900000
S;SUL;2022-01-09 07:00:00;8633.83900000
SE;SUDESTE;2022-01-09 07:00:00;29332.24200000
N;NORTE;2022-01-09 08:00:00;5090.73800000
NE;NORDESTE;2022-01-09 08:00:00;9149.19200000
S;SUL;2022-01-09 08:00:00;8606.10900000
SE;SUDESTE;2022-01-09 08:00:00;30097.22700000
N;NORTE;2022-01-09 09:00:00;5036.00000000
NE;NORDESTE;2022-01-09 09:00:00;9122.66400000
S;SUL;2022-01-09 09:00:00;8640.94100000
SE;SUDESTE;2022-01-09 09:00:00;30954.54300000
N;NORTE;2022-01-09 10:00:00;5028.77700000
NE;NORDESTE;2022-01-09 10:00:00;9103.90200000
S;SUL;2022-01-09 10:00:00;8917.47499999
SE;SUDESTE;2022-01-09 10:00:00;31952.65900000
N;NORTE;2022-01-09 11:00:00;4971.32999999
NE;NORDESTE;2022-01-09 11:00:00;8910.78700000
S;SUL;2022-01-09 11:00:00;9250.90900000
SE;SUDESTE;2022-01-09 11:00:00;32792.54600000
N;NORTE;2022-01-09 12:00:00;4940.55800000
NE;NORDESTE;2022-01-09 12:00:00;9176.19600000
S;SUL;2022-01-09 12:00:00;8971.27600000
SE;SUDESTE;2022-01-09 12:00:00;33219.76399999
N;NORTE;2022-01-09 13:00:00;4987.49900000
NE;NORDESTE;2022-01-09 13:00:00;9379.57699999
S;SUL;2022-01-09 13:00:00;8856.43200000
SE;SUDESTE;2022-01-09 13:00:00;33051.43400000
N;NORTE;2022-01-09 14:00:00;5062.32099999
NE;NORDESTE;2022-01-09 14:00:00;9584.39800000
S;SUL;2022-01-09 14:00:00;8972.77900000
SE;SUDESTE;2022-01-09 14:00:00;32961.20599999
N;NORTE;2022-01-09 15:00:00;5210.09699999
NE;NORDESTE;2022-01-09 15:00:00;9805.17199999
S;SUL;2022-01-09 15:00:00;9230.65800000
SE;SUDESTE;2022-01-09 15:00:00;33400.31900000
N;NORTE;2022-01-09 16:00:00;5339.04499999
NE;NORDESTE;2022-01-09 16:00:00;10081.76099999
S;SUL;2022-01-09 16:00:00;9697.91600000
SE;SUDESTE;2022-01-09 16:00:00;34567.77200000
N;NORTE;2022-01-09 17:00:00;5351.71700000
NE;NORDESTE;2022-01-09 17:00:00;10451.68400000
S;SUL;2022-01-09 17:00:00;10504.77100000
SE;SUDESTE;2022-01-09 17:00:00;36388.43200000
N;NORTE;2022-01-09 18:00:00;5659.63799999
NE;NORDESTE;2022-01-09 18:00:00;11784.02900000
S;SUL;2022-01-09 18:00:00;11275.37700000
SE;SUDESTE;2022-01-09 18:00:00;38168.75599999
N;NORTE;2022-01-09 19:00:00;6059.99299999
NE;NORDESTE;2022-01-09 19:00:00;11998.14500000
S;SUL;2022-01-09 19:00:00;12190.48700000
SE;SUDESTE;2022-01-09 19:00:00;40423.22500000
N;NORTE;2022-01-09 20:00:00;6095.82600000
NE;NORDESTE;2022-01-09 20:00:00;11932.62800000
S;SUL;2022-01-09 20:00:00;12923.48800000
SE;SUDESTE;2022-01-09 20:00:00;40255.26400000
N;NORTE;2022-01-09 21:00:00;6167.64199999
NE;NORDESTE;2022-01-09 21:00:00;12117.15200000
S;SUL;2022-01-09 21:00:00;12661.73900000
SE;SUDESTE;2022-01-09 21:00:00;39373.71200000
N;NORTE;2022-01-09 22:00:00;6230.42899999
NE;NORDESTE;2022-01-09 22:00:00;12129.71500000
S;SUL;2022-01-09 22:00:00;12238.12000000
SE;SUDESTE;2022-01-09 22:00:00;37587.21300000
N;NORTE;2022-01-09 23:00:00;6252.21800000
NE;NORDESTE;2022-01-09 23:00:00;11942.05900000
S;SUL;2022-01-09 23:00:00;11611.74100000
SE;SUDESTE;2022-01-09 23:00:00;35595.09800000
N;NORTE;2022-01-10 00:00:00;6174.08300000
NE;NORDESTE;2022-01-10 00:00:00;11623.86300000
S;SUL;2022-01-10 00:00:00;11055.17800000
SE;SUDESTE;2022-01-10 00:00:00;33656.37400000
N;NORTE;2022-01-10 01:00:00;6039.83499999
NE;NORDESTE;2022-01-10 01:00:00;11380.05400000
S;SUL;2022-01-10 01:00:00;10640.09700000
SE;SUDESTE;2022-01-10 01:00:00;32215.15599999
N;NORTE;2022-01-10 02:00:00;5919.46999999
NE;NORDESTE;2022-01-10 02:00:00;11209.85200000
S;SUL;2022-01-10 02:00:00;10377.19600000
SE;SUDESTE;2022-01-10 02:00:00;31227.34399999
N;NORTE;2022-01-10 03:00:00;5849.99200000
NE;NORDESTE;2022-01-10 03:00:00;11026.69400000
S;SUL;2022-01-10 03:00:00;10295.88699999
SE;SUDESTE;2022-01-10 03:00:00;30733.56200000
N;NORTE;2022-01-10 04:00:00;5856.57099999
NE;NORDESTE;2022-01-10 04:00:00;10954.92500000
S;SUL;2022-01-10 04:00:00;10327.55500000
SE;SUDESTE;2022-01-10 04:00:00;31008.47599999
N;NORTE;2022-01-10 05:00:00;5770.28799999
NE;NORDESTE;2022-01-10 05:00:00;10397.33700000
S;SUL;2022-01-10 05:00:00;10632.96899999
SE;SUDESTE;2022-01-10 05:00:00;31831.55500000
N;NORTE;2022-01-10 06:00:00;5526.25000000
NE;NORDESTE;2022-01-10 06:00:00;10114.96200000
S;SUL;2022-01-10 06:00:00;11055.44700000
SE;SUDESTE;2022-01-10 06:00:00;33186.30700000
N;NORTE;2022-01-10 07:00:00;5607.26299999
NE;NORDESTE;2022-01-10 07:00:00;10642.10399999
S;SUL;2022-01-10 07:00:00;12171.39100000
SE;SUDESTE;2022-01-10 07:00:00;35915.46299999
N;NORTE;2022-01-10 08:00:00;5800.99199999
NE;NORDESTE;2022-01-10 08:00:00;11296.93200000
S;SUL;2022-01-10 08:00:00;12959.51800000
SE;SUDESTE;2022-01-10 08:00:00;38208.97100000
N;NORTE;2022-01-10 09:00:00;5901.52199999
NE;NORDESTE;2022-01-10 09:00:00;11490.72499999
S;SUL;2022-01-10 09:00:00;13179.21400000
SE;SUDESTE;2022-01-10 09:00:00;39563.05199999
N;NORTE;2022-01-10 10:00:00;5941.56700000
NE;NORDESTE;2022-01-10 10:00:00;11568.66299999
S;SUL;2022-01-10 10:00:00;13540.90900000
SE;SUDESTE;2022-01-10 10:00:00;40400.70300000
N;NORTE;2022-01-10 11:00:00;5899.58199999
NE;NORDESTE;2022-01-10 11:00:00;11544.78300000
S;SUL;2022-01-10 11:00:00;13727.38399999
SE;SUDESTE;2022-01-10 11:00:00;40524.38200000
N;NORTE;2022-01-10 12:00:00;5827.01299999
NE;NORDESTE;2022-01-10 12:00:00;11329.77000000
S;SUL;2022-01-10 12:00:00;13018.31900000
SE;SUDESTE;2022-01-10 12:00:00;40497.25300000
N;NORTE;2022-01-10 13:00:00;5967.11100000
NE;NORDESTE;2022-01-10 13:00:00;11621.48400000
S;SUL;2022-01-10 13:00:00;14070.08600000
SE;SUDESTE;2022-01-10 13:00:00;41288.69000000
N;NORTE;2022-01-10 14:00:00;6301.11499999
NE;NORDESTE;2022-01-10 14:00:00;12073.27999999
S;SUL;2022-01-10 14:00:00;14653.50799999
SE;SUDESTE;2022-01-10 14:00:00;42067.83100000
N;NORTE;2022-01-10 15:00:00;6471.38400000
NE;NORDESTE;2022-01-10 15:00:00;12231.70900000
S;SUL;2022-01-10 15:00:00;14716.33200000
SE;SUDESTE;2022-01-10 15:00:00;42702.28500000
N;NORTE;2022-01-10 16:00:00;6438.76000000
NE;NORDESTE;2022-01-10 16:00:00;12079.55400000
S;SUL;2022-01-10 16:00:00;14908.03800000
SE;SUDESTE;2022-01-10 16:00:00;43255.72599999
N;NORTE;2022-01-10 17:00:00;6220.32700000
NE;NORDESTE;2022-01-10 17:00:00;11477.65800000
S;SUL;2022-01-10 17:00:00;14570.21200000
SE;SUDESTE;2022-01-10 17:00:00;42472.36000000
N;NORTE;2022-01-10 18:00:00;6086.08199999
NE;NORDESTE;2022-01-10 18:00:00;11977.25400000
S;SUL;2022-01-10 18:00:00;13696.99300000
SE;SUDESTE;2022-01-10 18:00:00;42926.38899999
N;NORTE;2022-01-10 19:00:00;6291.47800000
NE;NORDESTE;2022-01-10 19:00:00;12270.44600000
S;SUL;2022-01-10 19:00:00;14352.23400000
SE;SUDESTE;2022-01-10 19:00:00;45613.99300000
N;NORTE;2022-01-10 20:00:00;6375.18500000
NE;NORDESTE;2022-01-10 20:00:00;12256.73800000
S;SUL;2022-01-10 20:00:00;15002.05700000
SE;SUDESTE;2022-01-10 20:00:00;45639.83800000
N;NORTE;2022-01-10 21:00:00;6487.45600000
NE;NORDESTE;2022-01-10 21:00:00;12766.23600000
S;SUL;2022-01-10 21:00:00;15023.61100000
SE;SUDESTE;2022-01-10 21:00:00;44412.33999999
N;NORTE;2022-01-10 22:00:00;6570.87400000
NE;NORDESTE;2022-01-10 22:00:00;12735.36700000
S;SUL;2022-01-10 22:00:00;14686.72200000
SE;SUDESTE;2022-01-10 22:00:00;42176.37599999
N;NORTE;2022-01-10 23:00:00;6547.82800000
NE;NORDESTE;2022-01-10 23:00:00;12417.08300000
S;SUL;2022-01-10 23:00:00;13709.84800000
SE;SUDESTE;2022-01-10 23:00:00;39381.69200000
N;NORTE;2022-01-11 00:00:00;6457.00500000
NE;NORDESTE;2022-01-11 00:00:00;12018.19500000
S;SUL;2022-01-11 00:00:00;12745.35300000
SE;SUDESTE;2022-01-11 00:00:00;36738.90600000
N;NORTE;2022-01-11 01:00:00;6303.53700000
NE;NORDESTE;2022-01-11 01:00:00;11648.36200000
S;SUL;2022-01-11 01:00:00;12089.62600000
SE;SUDESTE;2022-01-11 01:00:00;34763.10900000
N;NORTE;2022-01-11 02:00:00;6102.05300000
NE;NORDESTE;2022-01-11 02:00:00;11363.95500000
S;SUL;2022-01-11 02:00:00;11618.35200000
SE;SUDESTE;2022-01-11 02:00:00;33624.65800000
N;NORTE;2022-01-11 03:00:00;5910.30200000
NE;NORDESTE;2022-01-11 03:00:00;11091.30300000
S;SUL;2022-01-11 03:00:00;11411.14800000
SE;SUDESTE;2022-01-11 03:00:00;33157.26900000
N;NORTE;2022-01-11 04:00:00;5876.10399999
NE;NORDESTE;2022-01-11 04:00:00;11093.57300000
S;SUL;2022-01-11 04:00:00;11389.23700000
SE;SUDESTE;2022-01-11 04:00:00;33325.80700000
N;NORTE;2022-01-11 05:00:00;5810.14600000
NE;NORDESTE;2022-01-11 05:00:00;10504.94299999
S;SUL;2022-01-11 05:00:00;11606.12100000
SE;SUDESTE;2022-01-11 05:00:00;33878.62300000
N;NORTE;2022-01-11 06:00:00;5502.34200000
NE;NORDESTE;2022-01-11 06:00:00;10078.33199999
S;SUL;2022-01-11 06:00:00;11858.19900000
